,Artist,Name,ID,Playlist,Energy,Liveness,Tempo,Speechiness,Acousticness,Instrumentalness,Danceability,Key,Duration,Loudness,Valence,Mode
1025,"Tyler, The Creator",NEW MAGIC WAND,0fv2KH6hac06J86hBUTcSf,wack,0.73,0.673,139.566,0.107,0.0967,0.000131,0.621,5,195320,-5.414,0.464,0
1026,"Tyler, The Creator",A BOY IS A GUN*,1nXZnTALNXiPlvXotqHm66,wack,0.689,0.496,79.568,0.178,0.575,0.0,0.417,2,210253,-8.302,0.505,0
1027,"Tyler, The Creator","GONE, GONE / THANK YOU",1hz7SRTGUNAtIQ46qiNv2p,wack,0.492,0.146,78.848,0.193,0.216,0.0012,0.518,10,375387,-8.436,0.471,0
1028,"Tyler, The Creator",ARE WE STILL FRIENDS?,5TxRUOsGeWeRl3xOML59Ai,wack,0.497,0.111,187.308,0.0371,0.128,2.39e-06,0.216,10,265480,-8.025,0.313,1
1029,Childish Gambino,I.Crawl,0ccmrEgpKa5iFvijTxIrGf,wack,0.539,0.121,132.976,0.0396,0.0445,4.82e-06,0.588,6,209473,-8.816,0.343,1
1030,Childish Gambino,"III. Telegraph Ave. (""Oakland"" by Lloyd)",0VXfZi7XhfJnuBvF6XiypU,wack,0.693,0.142,129.929,0.247,0.159,0.0261,0.496,5,210673,-9.576,0.597,0
1031,Childish Gambino,II. Zealots of Stockholm [Free Information],4J5vBoKj2w2mBXbGqNDFYV,wack,0.402,0.281,73.575,0.0875,0.0863,0.0003,0.24,6,290706,-11.734,0.0959,1
1032,Childish Gambino,I. Pink Toes,1o18SV1lvB4oO6fLquctDS,wack,0.619,0.575,79.579,0.091,0.0598,0.000223,0.409,7,207067,-9.512,0.347,1
1033,Childish Gambino,II. Earth: The Oldest Computer (The Last Night),3KJ9YerG9YWIK4xEgi4AM8,wack,0.688,0.047,139.895,0.0507,0.00435,0.000186,0.562,2,282418,-7.247,0.124,1
1034,Kanye West,I Am A God,0HMCdlOPJkAGlB0MlSWIcO,wack,0.532,0.165,111.829,0.0713,0.0366,0.000783,0.506,4,231507,-7.403,0.303,0
1035,Kanye West,I'm In It,52NmkyHsGsHGb1UX8fTkMg,wack,0.604,0.0668,170.312,0.344,0.141,0.0,0.486,1,234853,-4.591,0.45,1
1036,Kanye West,Black Skinhead,722tgOgdIbNe3BEyLnejw4,wack,0.821,0.168,130.073,0.268,0.00112,0.0,0.766,1,188013,-6.124,0.299,1
1037,Kanye West,New Slaves,4cAgkb0ifwn0FSHGXnr4F6,wack,0.59,0.096,150.189,0.0708,0.166,1.09e-05,0.579,1,256093,-4.322,0.361,1
1038,Kanye West,Send It Up,3RKblQNJs8HPvWBgXmq6nn,wack,0.544,0.282,93.585,0.34,0.292,7.41e-05,0.624,9,178040,-5.193,0.363,1
1039,Kanye West,Bound 2,3sNVsP50132BTNlImLx70i,wack,0.666,0.113,149.445,0.0471,0.145,0.0,0.365,1,229147,-2.821,0.311,1
1040,Danny Brown,Really Doe,6dHatCnuOb1TdBIeJTK3Y0,wack,0.983,0.21,75.992,0.29,0.0417,0.0,0.692,1,319434,-3.469,0.792,1
1041,Danny Brown,White Lines,3fqfuK6PQITWU0fCKfo31d,wack,0.858,0.142,154.423,0.298,0.214,0.0206,0.407,1,143730,-4.961,0.468,1
1042,Danny Brown,Pneumonia,6l2Q1Jb5c2VycqDEzp5ZlJ,wack,0.88,0.381,139.969,0.228,0.26,1.81e-05,0.795,9,219884,-4.694,0.547,1
1043,Danny Brown,When It Rain,2DGbSEkVncvcUJzFYN0V9y,wack,0.881,0.143,148.439,0.177,0.0758,0.0,0.737,1,195966,-5.268,0.419,0
1044,Danny Brown,Dope Fiend Rental (feat. ScHoolboy Q),68XCDRI6AzwJm30y4FgLeq,wack,0.766,0.515,139.087,0.241,0.142,0.0,0.549,9,175207,-5.841,0.762,0
1045,Danny Brown,Side B [Dope Song],26dfLcCVJUdscPvmUmkuSI,wack,0.6,0.694,160.08,0.249,0.187,0.0,0.69,8,156744,-7.331,0.761,1
1046,Danny Brown,Dip,29Zj1r8cek15xe08vNUOLy,wack,0.882,0.15,140.103,0.0819,0.0193,0.0,0.751,1,211825,-5.605,0.651,1
1047,Danny Brown,Smokin & Drinkin,3xd80KxnM4MnDcaE8bcreg,wack,0.902,0.0695,147.006,0.0579,0.0278,0.0,0.731,11,173193,-5.151,0.947,1
1048,Danny Brown,Kush Coma (feat. A$AP Rocky & Zelooperz),0FC0A4pl5mGYaS2JporIuU,wack,0.965,0.188,130.776,0.116,0.00501,0.0,0.574,1,281012,-4.643,0.301,1
1049,"Tyler, The Creator",Who Dat Boy (feat. A$AP Rocky),21yRtB6B8EMounImAfHRCP,wack,0.485,0.122,115.414,0.331,0.337,0.0,0.706,8,205093,-9.671,0.144,1
1050,"Tyler, The Creator",I Ain't Got Time!,430qNtapCS3Ue1yoSql1oV,wack,0.725,0.148,108.822,0.397,0.0539,3.52e-05,0.549,1,206267,-7.239,0.547,1
1051,Denzel Curry,CASH MANIAC | CAZH MAN1AC [FEAT. NYYJERYA],5ZJABzmKr9flocrtQqbINO,wack,0.694,0.508,119.005,0.428,0.0872,0.0,0.544,11,198773,-6.648,0.4,0
1052,Denzel Curry,MAD I GOT IT | MAD 1 GOT 1T,6xXYFVsFDGSLNzeE9zGCiL,wack,0.57,0.343,107.766,0.172,0.222,2.32e-06,0.715,0,232293,-7.682,0.371,0
1053,Denzel Curry,VENGEANCE | VENGEANCE [FEAT. JPEGMAFIA & ZILLAKAMI | JPEGMAF1A + Z1LLAKAM1],4d8BSdhx6WT5GtTOWpv4rh,wack,0.799,0.289,144.025,0.111,0.0573,4.18e-06,0.729,11,240213,-6.136,0.439,0
1054,Kanye West,Yikes,1qsHYUd2c1wFGcn7e63QmG,wack,0.776,0.227,173.996,0.341,0.15,0.0,0.683,1,188773,-3.251,0.223,0
1055,Kanye West,All Mine,3U21A07gAloCc4P7J8rxcn,wack,0.31,0.0931,121.927,0.291,0.123,0.0,0.925,11,145507,-6.531,0.291,0
1056,Kanye West,Wouldn't Leave,1nGoy0cEj0extAwXYNYTWd,wack,0.432,0.308,164.235,0.545,0.495,0.0,0.556,3,205547,-8.551,0.352,1
1057,Kanye West,No Mistakes,35KV2Nuib6jPMVN00O8iba,wack,0.646,0.109,80.174,0.0629,0.0393,0.0,0.643,10,123040,-2.442,0.35,0
1058,Kanye West,Ghost Town,7vgTNTaEz3CsBZ1N4YQalM,wack,0.545,0.329,83.378,0.0288,0.0969,0.0,0.573,7,271387,-4.247,0.297,0
1059,Kanye West,Violent Crimes,3s7MCdXyWmwjdcWh7GWXas,wack,0.419,0.187,109.813,0.522,0.376,0.0,0.669,1,215320,-6.724,0.0397,0
1060,"Tyler, The Creator",Domo23,75kiQfmmuQwgquZ9RLSvuA,wack,0.565,0.262,133.036,0.363,0.167,0.0,0.726,1,158760,-5.564,0.597,0
1061,"Tyler, The Creator",WHAT'S GOOD,6bOkaEXc5CopinGazSLokx,wack,0.909,0.11,118.227,0.487,0.0567,4.26e-06,0.458,1,205627,-6.553,0.449,1
1062,Denzel Curry,Heartless,6m5WyA5fWUnoVLMQ6YgqDf,wack,0.794,0.116,140.915,0.0431,0.00437,0.000597,0.596,10,140426,-5.565,0.344,1
1063,Denzel Curry,THE BLACKEST BALLOON | THE 13LACKEZT 13ALLOON,6FhEDaaRFyPRMYqhhXivO9,wack,0.468,0.12,145.005,0.156,0.0123,0.00331,0.843,1,175173,-7.601,0.0934,1
1064,"Tyler, The Creator",I DON'T LOVE YOU ANYMORE,5A0M6B0RBSXSNWv0wcppZ9,wack,0.522,0.165,142.952,0.0932,0.352,0.0663,0.638,8,161200,-9.814,0.584,1
1065,Danny Brown,Rolling Stone,1LUyHPbfI0EXbMkvHR0PNX,wack,0.47,0.0712,143.092,0.0505,0.178,0.0,0.753,2,227982,-6.095,0.517,1
1066,Danny Brown,Monopoly,4HFsQRxQLEPleq9UmIzke4,wack,0.741,0.153,87.015,0.291,0.15,0.0,0.64,0,164534,-6.656,0.715,0
1067,Danny Brown,XXX,6BAKNnYzWjE7OYlWanmRDq,wack,0.86,0.0888,109.618,0.158,0.202,0.0,0.623,10,110487,-4.709,0.334,0
1068,Danny Brown,Shine,6QhIvxJbIg8p99qpNtrLNw,wack,0.645,0.199,102.199,0.0557,0.199,1.35e-05,0.74,9,198705,-7.026,0.176,0
1069,Danny Brown,Savage Nomad,08VqVNSBQNzYzRDNhEoOav,wack,0.761,0.207,143.242,0.224,0.00444,0.0,0.494,1,208741,-5.499,0.0856,0
1070,"Tyler, The Creator",PUPPET,0wEC0GNF74lAqrEFZJMl1m,wack,0.557,0.588,77.572,0.0478,0.00235,0.0134,0.508,8,179013,-8.967,0.199,0
1071,FKA twigs,home with you,5Y8UUyWfuQ0EAmYLvwwcJL,wack,0.196,0.105,68.853,0.0558,0.842,3.15e-05,0.294,0,224947,-12.5,0.0996,1
1072,FKA twigs,thousand eyes,5fJqkPtaFohDuNXWJdXyVS,wack,0.241,0.325,80.395,0.0593,0.838,0.0434,0.239,0,300507,-14.754,0.182,0
1073,FKA twigs,sad day,4KfgBq7SrmjavjQS4ZQGHC,wack,0.469,0.0856,136.745,0.165,0.809,0.000215,0.434,0,255720,-10.685,0.143,0
1074,FKA twigs,holy terrain,3JvJupyJyXk9aWtSXyZqcc,wack,0.578,0.119,159.832,0.123,0.366,0.00432,0.534,7,243000,-7.541,0.252,0
1075,FKA twigs,mary magdalene,7Ej5VWvFlzGRvstFG3i6Yc,wack,0.444,0.111,171.858,0.119,0.486,3.16e-05,0.391,1,321067,-13.137,0.159,0
1076,FKA twigs,fallen alien,2CWfGoCnzTG5wbXn5kJRSI,wack,0.674,0.303,139.937,0.0498,0.351,0.000126,0.58,9,238960,-7.734,0.214,0
1077,FKA twigs,mirrored heart,6z8W73OeBhTKpm8HG12RF1,wack,0.303,0.0961,142.609,0.0465,0.801,1.29e-06,0.371,0,272947,-9.971,0.228,1
1078,FKA twigs,cellophane,2cYALQZNXmuFGp2ecgpKMa,wack,0.283,0.0899,106.973,0.0395,0.872,0.000143,0.563,2,204067,-11.858,0.228,1
1079,FKA twigs,Two Weeks,0PHwCbA310LLIMcSDpQbgF,wack,0.717,0.0814,109.756,0.23,0.0625,0.000685,0.48,0,247547,-6.663,0.335,1
1080,Rixton,Me And My Broken Heart,1oew3nFNY3vMacJAsvry0S,singed,0.783,0.132,174.084,0.0345,0.00489,0.0,0.545,5,193733,-4.261,0.551,0
1081,The Wanted,Everybody Knows,3crK3zIcPQiZgTcSmeTHad,singed,0.693,0.257,149.015,0.0345,0.0404,0.0,0.582,2,217373,-3.73,0.258,1
1082,Coldplay,Viva La Vida,1mea3bSkSGXuIRvnydlB5b,singed,0.619,0.109,138.017,0.0289,0.0941,3.31e-06,0.485,5,242373,-7.115,0.416,0
1083,Vance Joy,Riptide,3JvrhDOgAt6p7K8mDyZwRd,singed,0.731,0.151,101.654,0.0379,0.431,0.0,0.484,1,204280,-6.694,0.51,1
1084,Train,Drive By,0KAiuUOrLTIkzkpfpn9jb9,singed,0.837,0.0801,122.028,0.032,0.00107,1.06e-05,0.765,1,195973,-3.113,0.721,0
1085,Coldplay,Clocks,0BCPKOYdS2jbQ8iyB56Zns,singed,0.749,0.183,130.969,0.0279,0.599,0.0112,0.577,5,307880,-7.215,0.261,0
1086,Backstreet Boys,I Want It That Way,47BBI51FKFwOMlIiX6m8ya,singed,0.694,0.148,99.039,0.027,0.257,0.0,0.689,6,213307,-5.83,0.482,0
1087,Backstreet Boys,As Long as You Love Me,00WvmRXTkPBZNhhRK3xfdy,singed,0.816,0.126,98.219,0.0281,0.164,0.0,0.775,0,214333,-5.534,0.753,1
1088,Backstreet Boys,Drowning,0AiTIiCQ15NW8QHQwSxKuR,singed,0.782,0.0985,141.942,0.0396,0.0799,0.0,0.568,6,267227,-5.968,0.481,1
1089,Backstreet Boys,Shape of My Heart,35o9a4iAfLl5jRmqMX9c1D,singed,0.786,0.159,96.102,0.0296,0.252,0.0,0.575,9,230093,-4.353,0.518,1
1090,Train,Play That Song,77hjM9bMmgfTGJXv14UFmi,singed,0.825,0.0972,98.959,0.0535,0.0231,2.25e-06,0.392,0,243253,-2.068,0.482,0
1091,The Script,The Man Who Can't Be Moved,4Musyaro0NM5Awx8b5c627,singed,0.629,0.0978,99.955,0.0264,0.425,0.0,0.609,10,241467,-5.024,0.325,1
1092,The Script,For the First Time,09ZcYBGFX16X8GMDrvqQwt,singed,0.629,0.183,173.794,0.0287,0.0328,0.0,0.396,9,252853,-4.78,0.358,1
1093,Snow Patrol,Chasing Cars,11bD1JtSjlIgKgZG2134DZ,singed,0.592,0.132,104.016,0.0276,0.209,5.08e-05,0.563,9,267933,-4.571,0.136,1
1094,Train,50 Ways to Say Goodbye,2NniAhAtkRACaMeYt48xlD,singed,0.935,0.142,140.043,0.0478,0.000284,0.000278,0.591,6,247947,-2.664,0.736,1
1095,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),0qOnSQQF0yzuPWsXrQ9paz,singed,0.795,0.267,89.99,0.0976,0.0319,0.0,0.646,9,210960,-3.293,0.796,1
1096,OneRepublic,Counting Stars,6sy3LkhNFjJWlaeSMNwQ62,singed,0.705,0.115,122.017,0.0382,0.0654,0.0,0.664,1,257840,-4.972,0.477,0
1097,Plain White T's,Hey There Delilah,4RCWB3V8V0dignt99LZ8vH,singed,0.291,0.114,103.973,0.0293,0.872,0.0,0.657,2,232533,-10.572,0.298,1
1098,Imagine Dragons,Demons,3LlAyCYU26dvFZBDUIMb7a,singed,0.71,0.329,89.938,0.0321,0.19,0.00025,0.505,3,175200,-3.015,0.428,1
1099,Bastille,Pompeii,3gbBpTdY8lnQwqxNCcf795,singed,0.715,0.271,127.435,0.0407,0.0755,0.0,0.679,9,214148,-6.383,0.571,1
1100,Imagine Dragons,On Top Of The World,6KuHjfXHkfnIjdmcIvt9r0,singed,0.926,0.0928,100.048,0.151,0.0893,4.53e-06,0.635,0,189840,-5.589,0.761,1
1101,American Authors,Best Day Of My Life,5Hroj5K7vLpIG4FNCRIjbP,singed,0.902,0.0558,100.012,0.0346,0.0591,0.000262,0.673,2,194240,-2.392,0.538,1
1102,X Ambassadors,Renegades,0fYVliAYKHuPmECRs1pbRf,singed,0.862,0.229,90.052,0.0905,0.0144,0.0597,0.526,2,195200,-6.003,0.528,1
1103,Neon Trees,Animal,1fBl642IhJOE5U319Gy2Go,singed,0.833,0.365,148.039,0.0449,0.000346,0.0,0.482,5,212293,-5.611,0.74,1
1104,Imagine Dragons,Radioactive,4G8gkOterJn0Ywt6uhqbhp,singed,0.784,0.668,136.245,0.0627,0.106,0.000108,0.448,9,186813,-3.686,0.236,1
1105,Travie McCoy,Billionaire (feat. Bruno Mars),2qPUnoasNe4Ep43emVXEig,singed,0.673,0.206,86.776,0.258,0.297,0.0,0.633,6,211160,-6.403,0.659,0
1106,MAGIC!,Rude,6RtPijgfPKROxEzTHNRiDp,singed,0.756,0.305,144.032,0.0389,0.0423,0.0,0.774,1,224840,-4.995,0.931,1
1107,Fall Out Boy,Centuries,04aAxqtGp5pv12UXAg4pkq,singed,0.858,0.102,176.044,0.0729,0.00359,0.0,0.394,4,228360,-2.868,0.56,0
1108,WALK THE MOON,Shut Up and Dance,4kbj5MwxO1bq9wjT5g9HaA,singed,0.866,0.257,128.038,0.0619,0.00701,0.0,0.578,1,199080,-3.804,0.619,1
1109,Foster The People,Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,singed,0.71,0.0956,127.975,0.0292,0.145,0.115,0.733,5,239600,-5.849,0.965,0
1110,Christina Perri,Jar of Hearts,0HZhYMZOcUzZKSFwPOti6m,singed,0.348,0.12,74.541,0.0316,0.726,0.0,0.349,3,246587,-6.142,0.0886,1
1111,One Direction,Steal My Girl,2Bs4jQEGMycglOfWPBqrVG,singed,0.768,0.114,77.217,0.0347,0.00433,0.0,0.536,10,228133,-5.948,0.545,0
1112,Christina Perri,A Thousand Years,6lanRgr6wXibZr8KgzXxBl,singed,0.407,0.11,139.028,0.0267,0.309,0.000961,0.421,10,285120,-7.445,0.161,1
1113,Hozier,Take Me to Church,0aOluBqXYd0rFSCsgDyAWX,singed,0.664,0.116,128.945,0.0464,0.634,0.0,0.566,4,241693,-5.303,0.437,0
1114,One Direction,Up All Night,0UiPtG3O5NxIHDp8uy9jgM,singed,0.932,0.527,139.048,0.0576,0.0227,0.0,0.6,0,192533,-2.16,0.569,1
1115,Bruno Mars,Count on Me - EP Version,7l1qvxWjxcKpB9PCtBuTbU,singed,0.397,0.0772,89.044,0.028,0.84,0.0,0.577,0,197373,-5.98,0.509,1
1116,Charli XCX,Lucky,4fSHrm2WrIZmtYMXQq0YwI,singed,0.335,0.0973,79.165,0.033,0.632,2.35e-05,0.193,0,215600,-8.746,0.0621,0
1117,Charli XCX,White Roses,363vy5ekQwiC5ilmiMhqbA,singed,0.322,0.0933,129.812,0.0354,0.0544,4.96e-05,0.585,2,213392,-8.661,0.0746,1
1118,Camila Cabello,Something's Gotta Give,7IL3UOlcJ6nmcCMwpnlfcA,singed,0.458,0.118,79.943,0.0279,0.367,0.0,0.545,5,236360,-4.6,0.164,0
1119,Ed Sheeran,Perfect,0tgVpDi06FyKpA1z0VMD4v,singed,0.448,0.106,95.05,0.0232,0.163,0.0,0.599,8,263400,-6.312,0.168,1
1120,Ed Sheeran,Thinking out Loud,1Slwb6dOYkBlWal1PGtnNg,singed,0.445,0.184,78.998,0.0295,0.474,0.0,0.781,2,281560,-6.061,0.591,1
1121,Ed Sheeran,Photograph,6fxVffaTuwjgEk5h9QyRjy,singed,0.379,0.0986,107.989,0.0476,0.607,0.000464,0.614,4,258987,-10.48,0.201,1
1122,Ed Sheeran,Castle on the Hill,6PCUP3dWmTjcTtXY02oFdT,singed,0.834,0.14,135.007,0.0989,0.0232,1.14e-05,0.461,2,261154,-4.868,0.471,1
1123,Justin Timberlake,Cry Me a River,7Lf7oSEVdzZqTA0kEDSlS5,singed,0.653,0.104,73.884,0.176,0.575,0.0,0.624,8,288333,-6.582,0.565,0
1124,Justin Timberlake,My Love,13X42np3KJr0o2LkK1MG76,singed,0.676,0.546,119.997,0.223,0.285,4.49e-06,0.771,4,276160,-6.018,0.804,0
1125,Lana Del Rey,Young And Beautiful,2nMeu6UenVvwUktBCpLMK9,singed,0.416,0.11,113.986,0.0368,0.262,3.69e-05,0.324,11,236053,-8.92,0.151,0
1126,Skylar Grey,Come Up For Air,4EvGu1Sv84Y0nOoAIJvXFS,singed,0.713,0.132,144.396,0.047,0.104,1.57e-05,0.645,2,260920,-7.396,0.44,1
1127,ZAYN,I Dont Wanna Live Forever (Fifty Shades Darker),2y5aJvzXhHPA94U5GFAcXe,singed,0.442,0.213,117.967,0.0557,0.0594,1.63e-05,0.734,0,245653,-8.432,0.0973,1
1128,5 Seconds of Summer,She Looks So Perfect,1gugDOSMREb34Xo0c1PlxM,singed,0.951,0.327,160.025,0.132,0.000569,0.0,0.494,9,202496,-4.237,0.441,1
1129,James Arthur,Say You Won't Let Go,5uCax9HTNlzGybIStD3vDh,singed,0.557,0.0902,85.043,0.059,0.695,0.0,0.358,10,211467,-7.398,0.494,1
1130,Martin Garrix,Scared to Be Lonely,3ebXMykcMXOcLeJ9xZ17XH,singed,0.54,0.261,137.972,0.0576,0.0895,0.0,0.584,1,220883,-7.786,0.195,0
1131,Bruno Mars,Talking to the Moon,161DnLWsx1i3u1JT05lzqU,singed,0.606,0.106,145.837,0.0301,0.512,0.0,0.523,1,217867,-4.754,0.065,0
1132,Sam Smith,Too Good At Goodbyes,3VlbOrM6nYPprVvzBZllE5,singed,0.372,0.169,91.873,0.0432,0.64,0.0,0.681,5,201000,-8.237,0.476,1
1133,Ed Sheeran,Lego House,5ubHAQtKuFfiG4FXfLP804,singed,0.637,0.13,159.701,0.0992,0.562,0.0,0.592,11,185093,-8.48,0.565,1
1134,Ed Sheeran,The A Team,1XpYodsD36XN7ygcdF7mJJ,singed,0.289,0.18,84.996,0.0367,0.669,0.0,0.642,9,258373,-9.918,0.407,1
1135,Bruno Mars,It Will Rain,4rMNgxEwGWoPHIUcvB5BrB,singed,0.824,0.0816,149.981,0.0463,0.359,0.0,0.574,2,257848,-6.885,0.434,1
1136,Adele,Someone Like You,4kflIGfjdZJW4ot2ioixTB,singed,0.33,0.0975,135.109,0.0285,0.892,0.0,0.559,9,285040,-8.251,0.285,1
1137,Sam Smith,Stay With Me,5Nm9ERjJZ5oyfXZTECKmRt,singed,0.42,0.11,84.094,0.0414,0.588,6.39e-05,0.418,0,172724,-6.444,0.184,1
1138,One Direction,Story of My Life,4nVBt6MZDDP6tRVdQTgxJg,singed,0.663,0.119,121.07,0.0477,0.225,0.0,0.6,3,245493,-5.802,0.286,1
1139,John Legend,All of Me,3U4isOIWM3VvDubwSI3y7a,singed,0.264,0.132,119.93,0.0322,0.922,0.0,0.422,8,269560,-7.064,0.331,1
1140,Green Day,Boulevard of Broken Dreams,5GorCbAP4aL0EJ16frG2hd,singed,0.682,0.0589,167.06,0.0294,0.00552,2.94e-05,0.496,8,262333,-4.095,0.474,1
1141,Shawn Mendes,Mercy,0AS63m1wHv9n4VVRizK6Hc,singed,0.662,0.111,148.128,0.0827,0.125,0.0,0.555,11,208733,-4.952,0.356,0
1142,Lauv,Enemies,3JJYIoJ5FyY9E0DGjr7SXF,singed,0.693,0.122,126.025,0.044,0.175,0.0,0.696,3,194755,-4.64,0.601,1
1143,Lorde,Green Light,3I4QOvltiKcMu3xmnQjEct,singed,0.721,0.0879,128.942,0.0957,0.0209,8.55e-06,0.594,2,234653,-7.812,0.253,1
1144,benny blanco,Eastside (with Halsey & Khalid),7FGq80cy8juXBCD2nrqdWU,singed,0.686,0.2,89.949,0.243,0.549,0.0,0.632,6,170770,-7.665,0.329,0
1145,benny blanco,Better to Lie (with Jesse & Swae Lee),6fq5GyXeT7kfzkK97b9rGC,singed,0.617,0.11,155.026,0.0672,0.0514,8e-06,0.773,10,175341,-7.545,0.551,0
1146,The Chainsmokers,Beach House,2bQhVQbV7VBzSOPo8mbkUR,singed,0.838,0.341,179.945,0.0526,0.174,0.0,0.4,0,206120,-4.491,0.533,1
1147,88rising,Head In The Clouds,3kYARoLSAvt86VFZ55BQcq,singed,0.456,0.0847,145.843,0.0397,0.281,1.27e-05,0.516,9,178023,-9.242,0.238,1
1148,gnash,"i hate u, i love u (feat. olivia o'brien)",7vRriwrloYVaoAe3a9wJHe,singed,0.275,0.101,92.6,0.3,0.687,0.0,0.492,6,251034,-13.4,0.18,0
1149,gnash,nobody's home,6UQEsGPUXpRIfXjerdwx4U,singed,0.547,0.124,79.647,0.108,0.188,0.0,0.655,9,192784,-8.305,0.543,1
1150,gnash,imagine if,12gnUTEnxL6PYN06RX2Je1,singed,0.452,0.244,92.063,0.187,0.568,0.0,0.907,8,197216,-6.673,0.691,1
1151,R3HAB,Rumors (With Sofia Carson),4ogFKRgF6CWAmMWcstMU08,singed,0.496,0.186,141.212,0.124,0.44,0.0,0.712,6,138298,-6.061,0.638,1
1152,Charlie Puth,We Don't Talk Anymore,37FXw5QGFN7uwwsLy8uAc0,singed,0.563,0.179,100.017,0.134,0.621,0.0,0.728,1,217707,-8.053,0.352,0
1153,DJ Snake,Let Me Love You,0lYBSQXN6rCTvUZvg9S0lU,singed,0.716,0.135,99.988,0.0349,0.0863,2.63e-05,0.649,8,205947,-5.371,0.163,1
1154,Bruno Mars,Marry You,22PMfvdz35fFKYnJyMn077,singed,0.832,0.104,144.926,0.036,0.332,0.0,0.62,10,230120,-4.848,0.481,1
1155,Marshmello,FRIENDS,08bNPGLD8AhKpnnERrAc6G,singed,0.88,0.128,95.079,0.0504,0.205,0.0,0.626,9,202621,-2.384,0.534,0
1156,The Chainsmokers,Closer,7BKLCZ1jbUBVqRi2FVlTVw,singed,0.524,0.111,95.01,0.0338,0.414,0.0,0.748,8,244960,-5.599,0.661,1
1157,Bazzi,Beautiful,5TVirkSwFEXF1nLJEebe2I,singed,0.677,0.0979,100.014,0.0326,0.214,0.0,0.666,2,178242,-5.743,0.178,1
1158,Bazzi,Mine,7uzmGiiJyRfuViKKK3lVmR,singed,0.789,0.451,142.929,0.0722,0.0161,2.77e-06,0.71,4,131064,-3.874,0.717,1
1159,One Direction,Night Changes,5O2P9iiztwhomNh8xkR9lJ,singed,0.52,0.115,120.001,0.0353,0.859,0.0,0.672,8,226600,-7.747,0.37,1
1160,Maroon 5,Girls Like You (feat. Cardi B),6FRLCMO5TUHTexlWo8ym1W,singed,0.541,0.13,124.959,0.0505,0.568,0.0,0.851,0,235545,-6.825,0.448,1
1161,Charlie Puth,One Call Away,7soJgKhQTO8hLP2JPRkL5O,singed,0.613,0.115,91.024,0.0344,0.403,0.0,0.667,1,194453,-5.353,0.47,1
1162,Halsey,Now Or Never,3Px934J0dBoCmpUhUuCQkD,singed,0.575,0.131,110.091,0.0367,0.115,1.59e-06,0.66,6,214802,-4.934,0.477,0
1163,Kiiara,Feels - Jai Wolf Remix,57rOXabUKgkrwHPSqzo4s5,singed,0.762,0.0957,135.013,0.0299,0.463,0.0,0.556,1,270222,-1.961,0.225,0
1164,Cheat Codes,No Promises (feat. Demi Lovato),5lNuqFVMca4vPupY10cH0J,singed,0.619,0.105,112.961,0.162,0.0572,0.0,0.739,10,222787,-6.669,0.58,1
1165,Flume,Say It (feat. Tove Lo) [Illenium Remix],1qcyw35R6PiMBYfSSK7gDm,singed,0.769,0.0953,149.69,0.0549,0.0343,0.00498,0.482,6,267200,-4.473,0.427,1
1166,Charli XCX,Emotional,6QhqEJFZKUV3DKIsoXbTTH,singed,0.714,0.273,96.015,0.0355,0.0521,0.0,0.566,4,233707,-4.891,0.205,1
1167,GASHI,Creep On Me,1MUL6DO2gVimj2YrVedubd,singed,0.597,0.197,134.598,0.14,0.347,1.03e-05,0.449,9,194777,-4.401,0.505,0
1168,Jeremih,oui,0PJIbOdMs3bd5AT8liULMQ,singed,0.724,0.112,78.521,0.0964,0.213,0.0,0.418,5,238320,-3.724,0.604,1
1169,Halsey,Without Me (with Juice WRLD),6Zc5f20q7sOe1IC1c1jQvZ,singed,0.515,0.184,136.02,0.0747,0.351,0.0,0.742,6,228816,-6.103,0.452,1
1170,Band of Horses,The Funeral,27IZXTdeGYjU6m5lTyDpmr,singed,0.769,0.0928,122.507,0.0422,0.0142,0.0,0.316,0,321147,-5.283,0.127,0
1171,Selena Gomez,Wolves,0tBbt8CrmxbjRP0pueQkyU,singed,0.804,0.204,124.987,0.0448,0.124,0.0,0.724,11,197993,-4.614,0.306,0
1172,Marshmello,Silence,7vGuf3Y35N4wmASOKLUVVU,singed,0.761,0.17,141.971,0.0853,0.256,4.96e-06,0.52,4,180823,-3.093,0.286,1
1173,Ava Max,Sweet but Psycho,25sgk305KZfyuqVBQIahim,singed,0.704,0.166,133.002,0.0476,0.0691,0.0,0.719,1,187436,-4.724,0.628,1
1174,Chase Atlantic,Friends,2jQiSYrwJehQAcuaaQrXnS,singed,0.609,0.108,107.34,0.0335,0.0114,4.76e-06,0.422,11,230011,-6.361,0.0911,0
1175,Chase Atlantic,LIKE A ROCKSTAR,31TNM2KH9PqRe1s26OPhTB,singed,0.611,0.0982,81.55,0.0646,0.331,0.0,0.58,8,208112,-6.33,0.463,0
1176,Alec Benjamin,Let Me Down Slowly (feat. Alessia Cara),1roCmBlcpV7LzsmB7pmCyt,singed,0.569,0.135,150.267,0.0349,0.716,7.4e-06,0.655,1,169175,-5.018,0.44,0
1177,Joji,SLOW DANCING IN THE DARK,0rKtyWc8bvkriBthvHKY8d,singed,0.479,0.191,88.964,0.0261,0.544,0.00598,0.515,3,209274,-7.458,0.284,1
